Federal Provider Number,longest_streak
315396,0
315397,0
315404,0
315405,0
315409,0
315413,0
315414,0
315416,0
315417,0
315418,0
315419,0
315421,0
315422,0
315423,0
315425,0
315426,0
315427,0
315429,0
315433,0
315434,0
315435,0
315437,0
315438,0
315439,0
315442,0
315443,0
315445,0
315448,0
315449,0
315451,0
315452,0
315453,0
315454,0
315455,0
315456,0
315457,0
315458,0
315459,0
315460,0
315461,0
315462,0
315463,0
315464,0
315465,0
315467,0
315468,0
315469,0
315471,0
315472,0
315473,0
315476,0
315477,0
315478,0
315479,0
315482,0
315483,0
315485,0
315486,0
315487,0
315488,0
315490,0
315491,0
315492,0
315494,0
315495,0
315496,0
315497,0
315499,0
315500,0
315501,0
315502,0
315503,0
315504,0
315505,0
315506,0
315507,0
315508,0
315509,0
315510,0
315511,0
315512,0
315513,0
315514,0
315515,0
315516,0
315517,0
315518,0
315519,0
315520,0
315521,0
315522,0
315523,0
315524,0
315525,0
315526,0
315527,0
315528,0
315529,0
325030,0
325032,0
325033,0
325034,0
325035,0
325036,0
325037,0
325038,0
325039,0
325040,0
325042,0
325043,0
325044,0
325045,0
325047,0
325054,0
325056,0
325057,0
325058,0
325060,0
325061,0
325062,0
325064,0
325065,0
325066,0
325067,0
325068,0
325069,0
325070,0
325071,0
325073,0
325074,0
325076,0
325077,0
325078,0
325079,0
325083,0
325085,0
325086,0
325087,0
325091,0
325092,0
325100,0
325103,0
325104,0
325105,0
325108,0
325111,0
325113,0
325114,0
325116,0
325117,0
325118,0
325119,0
325120,0
325123,0
325125,0
325126,0
325127,0
325128,0
325129,0
325130,0
325131,0
325132,0
325133,0
325214,0
32E027,0
32E032,0
335003,0
335004,0
335005,0
335006,0
335008,0
335011,0
335014,0
335015,0
335017,0
335019,0
335020,0
335022,0
335023,0
335024,0
335027,0
335028,0
335030,0
335034,0
335040,0
335044,0
335046,0
335048,0
335050,0
335053,0
335056,0
335061,0
335063,0
335067,0
335068,0
335069,0
335070,0
335072,0
335074,0
335077,0
335078,0
335079,0
335080,0
335081,0
335082,0
335083,0
335087,0
335090,0
335091,0
335092,0
335093,0
335096,0
335097,0
335098,0
335100,0
335103,0
335104,0
335105,0
335108,0
335110,0
335112,0
335125,0
335127,0
335128,0
335130,0
335131,0
335132,0
335133,0
335136,0
335139,0
335140,0
335141,0
335142,0
335143,0
335146,0
335148,0
335154,0
335155,0
335156,0
335158,0
335159,0
335160,0
335161,0
335162,0
335163,0
335164,0
335165,0
335168,0
335172,0
335174,0
335175,0
335176,0
335178,0
335180,0
335182,0
335184,0
335185,0
335187,0
335188,0
335190,0
335196,0
335197,0
335199,0
335201,0
335202,0
335204,0
335208,0
335210,0
335211,0
335212,0
335213,0
335214,0
335216,0
335218,0
335219,0
335220,0
335224,0
335225,0
335226,0
335227,0
335228,0
335229,0
335231,0
335232,0
335233,0
335236,0
335238,0
335239,0
335243,0
335245,0
335248,0
335249,0
335250,0
335252,0
335253,0
335254,0
335255,0
335256,0
335257,0
335259,0
335261,0
335263,0
335265,0
335266,0
335267,0
335268,0
335269,0
335271,0
335273,0
335274,0
335275,0
335279,0
335280,0
335281,0
335283,0
335284,0
335285,0
335286,0
335287,0
335288,0
335289,0
335290,0
335291,0
335292,0
335294,0
335296,0
335297,0
335299,0
335300,0
335301,0
335306,0
335308,0
335309,0
335310,0
335311,0
335312,0
335313,0
335314,0
335316,0
335317,0
335320,0
335321,0
335322,0
335323,0
335325,0
335326,0
335327,0
335328,0
335330,0
335331,0
335332,0
335333,0
335334,0
335336,0
335337,0
335338,0
335339,0
335340,0
335341,0
335342,0
335344,0
335345,0
335346,0
335347,0
335348,0
335349,0
335350,0
335351,0
335353,0
335355,0
335357,0
335358,0
335361,0
335363,0
335364,0
335365,0
335366,0
335369,0
335371,0
335372,0
335373,0
335374,0
335375,0
335376,0
335377,0
335378,0
335379,0
335380,0
335381,0
335382,0
335383,0
335386,0
335387,0
335388,0
335389,0
335390,0
335391,0
335392,0
335393,0
335394,0
335396,0
335397,0
335398,0
335399,0
335400,0
335401,0
335402,0
335403,0
335404,0
335405,0
335406,0
335407,0
335408,0
335409,0
335410,0
335411,0
335412,0
335413,0
335415,0
335416,0
335418,0
335419,0
335421,0
335422,0
335423,0
335424,0
335425,0
335426,0
335427,0
335428,0
335429,0
335431,0
335432,0
335433,0
335434,0
335435,0
335436,0
335437,0
335438,0
335439,0
335440,0
335441,0
335442,0
335445,0
335446,0
335447,0
335448,0
335449,0
335451,0
335455,0
335457,0
335458,0
335459,0
335461,0
335462,0
335464,0
335465,0
335466,0
335467,0
335468,0
335470,0
335471,0
335472,0
335473,0
335475,0
335476,0
335478,0
335480,0
335481,0
335482,0
335483,0
335484,0
335485,0
335486,0
335487,0
335488,0
335489,0
335490,0
335491,0
335493,0
335494,0
335495,0
335497,0
335498,0
335500,0
335502,0
335503,0
335504,0
335505,0
335506,0
335508,0
335510,0
335511,0
335513,0
335514,0
335515,0
335516,0
335517,0
335520,0
335522,0
335523,0
335524,0
335525,0
335526,0
335527,0
335528,0
335531,0
335532,0
335533,0
335534,0
335537,0
335538,0
335539,0
335540,0
335541,0
335543,0
335545,0
335546,0
335548,0
335549,0
335554,0
335555,0
335556,0
335557,0
335558,0
335559,0
335560,0
335561,0
335562,0
335563,0
335564,0
335565,0
335566,0
335568,0
335569,0
335570,0
335571,0
335572,0
335573,0
335574,0
335576,0
335577,0
335578,0
335579,0
335581,0
335582,0
335583,0
335585,0
335586,0
335587,0
335588,0
335589,0
335590,0
335592,0
335595,0
335596,0
335598,0
335600,0
335601,0
335603,0
335604,0
335606,0
335607,0
335609,0
335610,0
335611,0
335612,0
335613,0
335614,0
335615,0
335617,0
335618,0
335619,0
335620,0
335621,0
335625,0
335626,0
335627,0
335628,0
335631,0
335632,0
335634,0
335635,0
335636,0
335637,0
335638,0
335640,0
335641,0
335642,0
335644,0
335645,0
335647,0
335648,0
335649,0
335650,0
335652,0
335653,0
335655,0
335656,0
335657,0
335658,0
335659,0
335661,0
335662,0
335663,0
335665,0
335666,0
335667,0
335668,0
335669,0
335672,0
335673,0
335674,0
335675,0
335676,0
335677,0
335678,0
335679,0
335680,0
335681,0
335682,0
335683,0
335684,0
335685,0
335687,0
335688,0
335690,0
335691,0
335692,0
335693,0
335694,0
335695,0
335696,0
335697,0
335700,0
335701,0
335702,0
335703,0
335704,0
335705,0
335706,0
335710,0
335711,0
335713,0
335716,0
335718,0
335719,0
335720,0
335721,0
335723,0
335724,0
335725,0
335726,0
335727,0
335730,0
335732,0
335734,0
335735,0
335737,0
335738,0
335739,0
335742,0
335744,0
335746,0
335747,0
335748,0
335750,0
335751,0
335752,0
335753,0
335755,0
335756,0
335757,0
335758,0
335759,0
335760,0
335761,0
335762,0
335763,0
335764,0
335765,0
335766,0
335767,0
335768,0
335769,0
335770,0
335771,0
335772,0
335774,0
335775,0
335777,0
335778,0
335780,0
335782,0
335784,0
335785,0
335786,0
335787,0
335788,0
335789,0
335790,0
335791,0
335792,0
335793,0
335794,0
335795,0
335796,0
335797,0
335798,0
335799,0
335800,0
335801,0
335802,0
335803,0
335804,0
335805,0
335806,0
335808,0
335809,0
335810,0
335811,0
335812,0
335814,0
335815,0
335816,0
335817,0
335818,0
335819,0
335820,0
335821,0
335823,0
335824,0
335825,0
335826,0
335827,0
335828,0
335829,0
335830,0
335831,0
335832,0
335833,0
335834,0
335835,0
335837,0
335838,0
335839,0
335840,0
335842,0
335843,0
335844,0
335845,0
335847,0
335848,0
335849,0
335850,0
335853,0
335854,0
335856,0
335857,0
335858,0
335859,0
335860,0
335861,0
335862,0
335863,0
335864,0
335865,0
335869,0
335870,0
335871,0
335873,0
335874,0
335876,0
335877,0
335878,0
33A081,0
33A246,0
345000,0
345001,0
345002,0
345003,0
345004,0
345006,0
345008,0
345009,0
345010,0
345011,0
345013,0
345014,0
345015,0
345024,0
345026,0
345036,0
345039,0
345044,0
345045,0
345048,0
345049,0
345050,0
345051,0
345053,0
345054,0
345061,0
345063,0
345066,0
345070,0
345072,0
345077,0
345078,0
345080,0
345081,0
345083,0
345088,0
345089,0
345090,0
345091,0
345092,0
345093,0
345095,0
345096,0
345097,0
345102,0
345103,0
345104,0
345106,0
345109,0
345110,0
345111,0
345113,0
345115,0
345116,0
345119,0
345123,0
345124,0
345126,0
345127,0
345128,0
345129,0
345130,0
345131,0
345132,0
345133,0
345134,0
345137,0
345138,0
345140,0
345142,0
345143,0
345144,0
345145,0
345146,0
345148,0
345149,0
345150,0
345151,0
345152,0
345153,0
345155,0
345156,0
345159,0
345160,0
345161,0
345162,0
345163,0
345164,0
345165,0
345166,0
345167,0
345168,0
345169,0
345170,0
345171,0
345172,0
345173,0
345174,0
345175,0
345177,0
345179,0
345180,0
345181,0
345182,0
345183,0
345184,0
345185,0
345186,0
345187,0
345190,0
345191,0
345192,0
345193,0
345194,0
345195,0
345196,0
345197,0
345198,0
345199,0
345201,0
345202,0
345203,0
345204,0
345205,0
345206,0
345207,0
345208,0
345209,0
345210,0
345211,0
345212,0
345213,0
345215,0
345216,0
345217,0
345218,0
345219,0
345221,0
345222,0
345223,0
345225,0
345226,0
345227,0
345228,0
345229,0
345232,0
345233,0
345234,0
345235,0
345236,0
345237,0
345238,0
345240,0
345241,0
345242,0
345243,0
345244,0
345245,0
345246,0
345247,0
345249,0
345250,0
345252,0
345253,0
345254,0
345255,0
345258,0
345260,0
345261,0
345262,0
345263,0
345264,0
345265,0
345266,0
345267,0
345268,0
345269,0
345270,0
345273,0
345277,0
345278,0
345279,0
345280,0
345281,0
345282,0
345283,0
345284,0
345285,0
345286,0
345288,0
345289,0
345291,0
345292,0
345293,0
345294,0
345296,0
345297,0
345298,0
345301,0
345302,0
345303,0
345304,0
345305,0
345306,0
345307,0
345309,0
345310,0
345311,0
345312,0
345313,0
345314,0
345315,0
345316,0
345317,0
345318,0
345319,0
345321,0
345322,0
345323,0
345325,0
345326,0
345328,0
345329,0
345330,0
345331,0
345332,0
345333,0
345335,0
345336,0
345337,0
345339,0
345340,0
345341,0
345342,0
345343,0
345344,0
345345,0
345348,0
345349,0
345350,0
345351,0
345353,0
345354,0
345355,0
345356,0
345357,0
345358,0
345359,0
345362,0
345363,0
345365,0
345366,0
345367,0
345369,0
345370,0
345371,0
345372,0
345373,0
345375,0
345376,0
345377,0
345378,0
345380,0
345381,0
345383,0
345384,0
345385,0
345386,0
345388,0
345389,0
345390,0
345391,0
345392,0
345393,0
345394,0
345395,0
345396,0
345397,0
345400,0
345401,0
345403,0
345404,0
345405,0
345406,0
345408,0
345409,0
345410,0
345411,0
345412,0
345413,0
345414,0
345415,0
345416,0
345417,0
345418,0
345419,0
345420,0
345421,0
345423,0
345425,0
345426,0
345428,0
345429,0
345431,0
345432,0
345433,0
345434,0
345436,0
345437,0
345438,0
345439,0
345441,0
345442,0
345443,0
345445,0
345446,0
345447,0
345448,0
345449,0
345450,0
345457,0
345458,0
345459,0
345460,0
345462,0
345463,0
345464,0
345465,0
345466,0
345467,0
345468,0
345471,0
345472,0
345473,0
345474,0
345475,0
345477,0
345478,0
345479,0
345481,0
345482,0
345483,0
345484,0
345487,0
345489,0
345490,0
345491,0
345492,0
345493,0
345494,0
345495,0
345496,0
345499,0
345500,0
345501,0
345502,0
345503,0
345505,0
345506,0
345507,0
345508,0
345509,0
345510,0
345511,0
345512,0
345513,0
345514,0
345515,0
345516,0
345518,0
345519,0
345520,0
345522,0
345523,0
345525,0
345526,0
345528,0
345529,0
345530,0
345531,0
345532,0
345533,0
345534,0
345535,0
345537,0
345538,0
345539,0
345541,0
345542,0
345543,0
345544,0
345546,0
345547,0
345548,0
345549,0
345550,0
345551,0
345552,0
345553,0
345554,0
345555,0
345556,0
345557,0
345558,0
345559,0
345560,0
345561,0
345562,0
345563,0
345564,0
345565,0
345566,0
345567,0
345568,0
345569,0
345570,0
345571,0
345572,0
345573,0
345574,0
345575,0
345576,0
345577,0
345578,0
34A001,0
34A002,0
355024,0
355031,0
355032,0
355033,0
355034,0
355036,0
355037,0
355038,0
355039,0
355040,0
355041,0
355042,0
355044,0
355046,0
355047,0
355048,0
355049,0
355050,0
355051,0
355052,0
355053,0
355057,0
355058,0
355059,0
355060,0
355061,0
355063,0
355064,0
355065,0
355066,0
355067,0
355068,0
355069,0
355070,0
355072,0
355074,0
355076,0
355077,0
355078,0
355079,0
355080,0
355081,0
355082,0
355084,0
355086,0
355087,0
355089,0
355090,0
355091,0
355092,0
355093,0
355094,0
355095,0
355096,0
355097,0
355099,0
355100,0
355101,0
355102,0
355103,0
355104,0
355106,0
355107,0
355108,0
355109,0
355110,0
355112,0
355114,0
355115,0
355116,0
355117,0
355122,0
355123,0
355124,0
355125,0
355126,0
355127,0
355128,0
365005,0
365006,0
365014,0
365020,0
365022,0
365026,0
365030,0
365033,0
365044,0
365045,0
365046,0
365047,0
365048,0
365051,0
365065,0
365071,0
365072,0
365077,0
365081,0
365084,0
365085,0
365088,0
365093,0
365094,0
365101,0
365109,0
365114,0
365115,0
365118,0
365129,0
365134,0
365147,0
365148,0
365152,0
365155,0
365162,0
365163,0
365178,0
365181,0
365185,0
365186,0
365187,0
365192,0
365195,0
365196,0
365202,0
365209,0
365215,0
365218,0
365221,0
365222,0
365228,0
365232,0
365236,0
365238,0
365241,0
365246,0
365250,0
365254,0
365256,0
365257,0
365259,0
365264,0
365265,0
365267,0
365268,0
365269,0
365271,0
365272,0
365275,0
365277,0
365278,0
365279,0
365284,0
365286,0
365287,0
365289,0
365290,0
365291,0
365292,0
365293,0
365295,0
365297,0
365298,0
365300,0
365303,0
365304,0
365305,0
365306,0
365309,0
365310,0
365313,0
365315,0
365316,0
365317,0
365318,0
365320,0
365321,0
365322,0
365323,0
365324,0
365327,0
365329,0
365330,0
365331,0
365333,0
365336,0
365337,0
365339,0
365340,0
365341,0
365342,0
365343,0
365344,0
365346,0
365348,0
365350,0
365351,0
365353,0
365354,0
365355,0
365358,0
365361,0
365362,0
365363,0
365364,0
365365,0
365368,0
365370,0
365374,0
365375,0
365376,0
365377,0
365379,0
365380,0
365381,0
365385,0
365387,0
365388,0
365389,0
365390,0
365392,0
365393,0
365394,0
365396,0
365398,0
365399,0
365401,0
365402,0
365404,0
365405,0
365406,0
365407,0
365408,0
365410,0
365411,0
365412,0
365416,0
365417,0
365418,0
365421,0
365422,0
365423,0
365424,0
365425,0
365426,0
365427,0
365428,0
365429,0
365430,0
365431,0
365432,0
365433,0
365435,0
365436,0
365437,0
365440,0
365441,0
365443,0
365444,0
365445,0
365446,0
365447,0
365448,0
365450,0
365451,0
365452,0
365453,0
365455,0
365456,0
365457,0
365458,0
365460,0
365461,0
365462,0
365466,0
365469,0
365470,0
365474,0
365475,0
365476,0
365478,0
365480,0
365481,0
365482,0
365483,0
365485,0
365487,0
365488,0
365489,0
365490,0
365492,0
365493,0
365494,0
365495,0
365496,0
365497,0
365498,0
365499,0
365504,0
365505,0
365506,0
365507,0
365508,0
365510,0
365514,0
365515,0
365517,0
365520,0
365521,0
365523,0
365525,0
365527,0
365529,0
365530,0
365531,0
365532,0
365533,0
365535,0
365538,0
365539,0
365541,0
365545,0
365550,0
365551,0
365552,0
365554,0
365555,0
365556,0
365557,0
365558,0
365559,0
365560,0
365562,0
365563,0
365564,0
365566,0
365567,0
365569,0
365570,0
365571,0
365572,0
365574,0
365575,0
365576,0
365577,0
365578,0
365579,0
365580,0
365581,0
365584,0
365585,0
365586,0
365587,0
365588,0
365589,0
365591,0
365592,0
365594,0
365595,0
365597,0
365598,0
365600,0
365601,0
365603,0
365604,0
365605,0
365606,0
365607,0
365608,0
365611,0
365612,0
365615,0
365616,0
365617,0
365618,0
365619,0
365620,0
365621,0
365623,0
365624,0
365625,0
365626,0
365627,0
365628,0
365629,0
365632,0
365633,0
365634,0
365636,0
365638,0
365639,0
365640,0
365642,0
365643,0
365644,0
365645,0
365646,0
365648,0
365650,0
365652,0
365654,0
365655,0
365656,0
365658,0
365661,0
365663,0
365665,0
365666,0
365667,0
365668,0
365669,0
365670,0
365671,0
365672,0
365673,0
365674,0
365675,0
365676,0
365679,0
365680,0
365681,0
365684,0
365685,0
365686,0
365687,0
365689,0
365690,0
365691,0
365693,0
365694,0
365695,0
365696,0
365699,0
365702,0
365704,0
365705,0
365706,0
365707,0
365708,0
365711,0
365712,0
365713,0
365714,0
365715,0
365716,0
365717,0
365718,0
365720,0
365721,0
365722,0
365723,0
365724,0
365727,0
365730,0
365731,0
365732,0
365733,0
365734,0
365735,0
365737,0
365738,0
365739,0
365740,0
365741,0
365742,0
365743,0
365744,0
365745,0
365746,0
365747,0
365748,0
365750,0
365752,0
365753,0
365754,0
365756,0
365757,0
365758,0
365759,0
365760,0
365762,0
365763,0
365764,0
365766,0
365768,0
365769,0
365770,0
365771,0
365772,0
365773,0
365774,0
365776,0
365777,0
365779,0
365780,0
365781,0
365783,0
365784,0
365785,0
365786,0
365789,0
365791,0
365793,0
365794,0
365795,0
365796,0
365798,0
365799,0
365800,0
365802,0
365807,0
365808,0
365809,0
365811,0
365812,0
365813,0
365814,0
365815,0
365817,0
365818,0
365819,0
365821,0
365822,0
365823,0
365825,0
365826,0
365828,0
365829,0
365830,0
365831,0
365832,0
365833,0
365834,0
365835,0
365836,0
365837,0
365838,0
365839,0
365841,0
365843,0
365844,0
365845,0
365847,0
365849,0
365853,0
365854,0
365855,0
365858,0
365859,0
365860,0
365862,0
365864,0
365865,0
365867,0
365870,0
365874,0
365875,0
365876,0
365877,0
365878,0
365879,0
365880,0
365881,0
365882,0
365883,0
365885,0
365886,0
365887,0
365889,0
365890,0
365891,0
365892,0
365893,0
365894,0
365896,0
365897,0
365898,0
365899,0
365900,0
365902,0
365904,0
365906,0
365907,0
365911,0
365917,0
365920,0
365922,0
365924,0
365925,0
365926,0
365927,0
365928,0
365929,0
365932,0
365933,0
365934,0
365936,0
365937,0
365939,0
365940,0
365943,0
365945,0
365946,0
365947,0
365949,0
365950,0
365952,0
365953,0
365956,0
365961,0
365962,0
365963,0
365968,0
365969,0
365970,0
365972,0
365973,0
365974,0
365975,0
365976,0
365977,0
365978,0
365979,0
365980,0
365981,0
365984,0
365987,0
365988,0
365990,0
365991,0
365993,0
365994,0
365995,0
365996,0
365997,0
365998,0
366000,0
366001,0
366002,0
366003,0
366004,0
366008,0
366010,0
366011,0
366012,0
366013,0
366014,0
366015,0
366016,0
366021,0
366022,0
366023,0
366024,0
366025,0
366026,0
366027,0
366028,0
366031,0
366032,0
366033,0
366035,0
366036,0
366037,0
366038,0
366039,0
366040,0
366041,0
366042,0
366043,0
366044,0
366045,0
366047,0
366049,0
366050,0
366051,0
366052,0
366053,0
366057,0
366058,0
366060,0
366062,0
366067,0
366068,0
366071,0
366072,0
366073,0
366074,0
366075,0
366076,0
366078,0
366079,0
366080,0
366081,0
366084,0
366085,0
366087,0
366088,0
366091,0
366092,0
366093,0
366094,0
366095,0
366096,0
366097,0
366098,0
366099,0
366100,0
366101,0
366102,0
366103,0
366104,0
366106,0
366107,0
366108,0
366109,0
366110,0
366111,0
366112,0
366113,0
366114,0
366116,0
366118,0
366120,0
366122,0
366123,0
366124,0
366125,0
366127,0
366128,0
366129,0
366130,0
366131,0
366134,0
366135,0
366139,0
366141,0
366142,0
366143,0
366144,0
366145,0
366148,0
366149,0
366150,0
366151,0
366152,0
366153,0
366155,0
366156,0
366157,0
366158,0
366159,0
366162,0
366166,0
366167,0
366169,0
366170,0
366171,0
366173,0
366175,0
366176,0
366177,0
366178,0
366179,0
366180,0
366181,0
366182,0
366183,0
366184,0
366185,0
366186,0
366187,0
366188,0
366189,0
366190,0
366191,0
366192,0
366194,0
366195,0
366196,0
366197,0
366198,0
366199,0
366200,0
366201,0
366202,0
366203,0
366207,0
366208,0
366209,0
366214,0
366215,0
366216,0
366217,0
366218,0
366220,0
366221,0
366222,0
366223,0
366224,0
366225,0
366227,0
366229,0
366230,0
366231,0
366232,0
366233,0
366234,0
366235,0
366236,0
366237,0
366238,0
366239,0
366240,0
366241,0
366242,0
366244,0
366245,0
366246,0
366247,0
366248,0
366249,0
366250,0
366251,0
366252,0
366253,0
366254,0
366255,0
366256,0
366258,0
366259,0
366260,0
366261,0
366263,0
366264,0
366266,0
366267,0
366268,0
366269,0
366270,0
366271,0
366272,0
366273,0
366274,0
366275,0
366277,0
366278,0
366279,0
366280,0
366281,0
366282,0
366284,0
366285,0
366286,0
366288,0
366289,0
366290,0
366291,0
366294,0
366296,0
366297,0
366298,0
366299,0
366300,0
366301,0
366302,0
366303,0
366304,0
366305,0
366306,0
366308,0
366309,0
366310,0
366312,0
366313,0
366314,0
366316,0
366317,0
366319,0
366320,0
366323,0
366325,0
366326,0
366327,0
366328,0
366329,0
366331,0
366332,0
366333,0
366334,0
366335,0
366338,0
366339,0
366340,0
366341,0
366342,0
366343,0
366346,0
366347,0
366348,0
366350,0
366351,0
366352,0
366353,0
366354,0
366355,0
366358,0
366359,0
366360,0
366361,0
366362,0
366363,0
366364,0
366365,0
366366,0
366367,0
366368,0
366369,0
366370,0
366372,0
366373,0
366374,0
366375,0
366376,0
366377,0
366378,0
366379,0
366380,0
366381,0
366382,0
366384,0
366385,0
366386,0
366387,0
366388,0
366389,0
366390,0
366391,0
366392,0
366393,0
366394,0
366395,0
366396,0
366397,0
366399,0
366400,0
366401,0
366402,0
366403,0
366404,0
366405,0
366406,0
366407,0
366408,0
366409,0
366410,0
366411,0
366412,0
366413,0
366415,0
366416,0
366417,0
366418,0
366419,0
366421,0
366422,0
366423,0
366424,0
366425,0
366426,0
366427,0
366428,0
366429,0
366430,0
366431,0
366432,0
366433,0
366434,0
366435,0
366436,0
366437,0
366438,0
366439,0
366440,0
366441,0
366442,0
366443,0
366444,0
366445,0
366446,0
366447,0
366448,0
366449,0
366450,0
366452,0
366453,0
366454,0
366455,0
366456,0
366457,0
366458,0
366459,0
366460,0
366461,0
366462,0
366463,0
366464,0
366465,0
366466,0
366467,0
366468,0
366469,0
366470,0
366471,0
366472,0
366473,0
366474,0
366475,0
366476,0
366477,0
366478,0
366479,0
366480,0
366481,0
366482,0
366483,0
366484,0
366485,0
366486,0
366487,0
366488,0
366489,0
366490,0
366491,0
366492,0
375094,0
375098,0
375102,0
375106,0
375107,0
375109,0
375110,0
375113,0
375116,0
375117,0
375119,0
375122,0
375123,0
375124,0
375132,0
375135,0
375140,0
375141,0
375144,0
375146,0
375148,0
375150,0
375151,0
375155,0
375158,0
375159,0
375160,0
375165,0
375166,0
375168,0
375171,0
375172,0
375173,0
375174,0
375178,0
375182,0
375183,0
375185,0
375186,0
375188,0
375189,0
375190,0
375193,0
375194,0
375195,0
375199,0
375206,0
375207,0
375209,0
375222,0
375229,0
375230,0
375233,0
375234,0
375235,0
375238,0
375241,0
375243,0
375245,0
375246,0
375252,0
375253,0
375255,0
375256,0
375258,0
375259,0
375263,0
375275,0
375276,0
375279,0
375284,0
375285,0
375286,0
375289,0
375290,0
375293,0
375295,0
375299,0
375302,0
375303,0
375304,0
375306,0
375310,0
375312,0
375313,0
375314,0
375317,0
375320,0
375322,0
375324,0
375325,0
375326,0
375327,0
375328,0
375330,0
375331,0
375333,0
375334,0
375335,0
375340,0
375341,0
375342,0
375344,0
375346,0
375347,0
375349,0
375350,0
375351,0
375353,0
375354,0
375358,0
375359,0
375360,0
375362,0
375365,0
375366,0
375367,0
375369,0
375371,0
375372,0
375373,0
375374,0
375375,0
375376,0
375378,0
375379,0
375381,0
375382,0
375383,0
375384,0
375385,0
375386,0
375387,0
375388,0
375389,0
375390,0
375392,0
375393,0
375394,0
375395,0
375396,0
375397,0
375398,0
375399,0
375400,0
375402,0
375404,0
375405,0
375406,0
375408,0
375409,0
375410,0
375412,0
375414,0
375415,0
375416,0
375417,0
375418,0
375420,0
375421,0
375422,0
375423,0
375424,0
375425,0
375426,0
375427,0
375428,0
375429,0
375431,0
375432,0
375433,0
375434,0
375436,0
375437,0
375438,0
375439,0
375440,0
375443,0
375446,0
375448,0
375449,0
375451,0
375452,0
375454,0
375457,0
375458,0
375460,0
375461,0
375462,0
375463,0
375464,0
375465,0
375466,0
375467,0
375468,0
375469,0
375470,0
375471,0
375472,0
375473,0
375474,0
375476,0
375477,0
375478,0
375479,0
375482,0
375483,0
375485,0
375486,0
375487,0
375488,0
375489,0
375490,0
375491,0
375492,0
375493,0
375494,0
375495,0
375496,0
375497,0
375498,0
375499,0
375501,0
375502,0
375504,0
375505,0
375506,0
375508,0
375510,0
375511,0
375512,0
375513,0
375514,0
375515,0
375518,0
375519,0
375520,0
375521,0
375524,0
375525,0
375526,0
375527,0
375528,0
375529,0
375530,0
375531,0
375532,0
375534,0
375535,0
375536,0
375539,0
375540,0
375541,0
375542,0
375543,0
375544,0
375545,0
375546,0
375547,0
375548,0
375549,0
375550,0
375551,0
375553,0
375554,0
375555,0
375556,0
375557,0
375558,0
375559,0
375560,0
375561,0
375562,0
375563,0
375564,0
375565,0
375566,0
375567,0
375568,0
375569,0
375570,0
375571,0
375572,0
375573,0
375574,0
375575,0
375577,0
375579,0
375580,0
375581,0
375582,0
37E024,0
37E082,0
37E109,0
37E204,0
37E568,0
37E624,0
37E634,0
385010,0
385015,0
385018,0
385024,0
385031,0
385044,0
385045,0
385046,0
385049,0
385053,0
385055,0
385064,0
385068,0
385072,0
385077,0
385091,0
385104,0
385107,0
385112,0
385115,0
385117,0
385120,0
385121,0
385125,0
385126,0
385132,0
385133,0
385136,0
385137,0
385138,0
385141,0
385142,0
385143,0
385144,0
385145,0
385147,0
385148,0
385149,0
385150,0
385151,0
385152,0
385155,0
385156,0
385157,0
385161,0
385162,0
385164,0
385165,0
385166,0
385167,0
385168,0
385171,0
385172,0
385180,0
385181,0
385182,0
385183,0
385185,0
385187,0
385188,0
385189,0
385190,0
385195,0
385197,0
385199,0
385200,0
385201,0
385203,0
385204,0
385206,0
385207,0
385208,0
385211,0
385214,0
385217,0
385218,0
385220,0
385221,0
385222,0
385224,0
385225,0
385228,0
385229,0
385230,0
385232,0
385233,0
385234,0
385237,0
385239,0
385240,0
385241,0
385244,0
385245,0
385250,0
385251,0
385253,0
385254,0
385257,0
385258,0
385259,0
385260,0
385261,0
385263,0
385264,0
385266,0
385268,0
385269,0
385270,0
385271,0
385272,0
385273,0
385274,0
385275,0
385276,0
385277,0
385278,0
385279,0
385280,0
385282,0
385283,0
385284,0
38A001,0
38A026,0
38A031,0
38E040,0
38E075,0
38E157,0
38E173,0
38E174,0
38E188,0
395001,0
395003,0
395006,0
395010,0
395011,0
395012,0
395013,0
395015,0
395016,0
395018,0
395019,0
395020,0
395023,0
395028,0
395031,0
395032,0
395034,0
395037,0
395041,0
395042,0
395044,0
395045,0
395047,0
395050,0
395052,0
395058,0
395066,0
395067,0
395068,0
395074,0
395075,0
395077,0
395078,0
395080,0
395084,0
395090,0
395092,0
395094,0
395095,0
395101,0
395103,0
395104,0
395105,0
395108,0
395109,0
395110,0
395117,0
395118,0
395121,0
395123,0
395134,0
395135,0
395138,0
395142,0
395146,0
395148,0
395158,0
395160,0
395164,0
395166,0
395167,0
395168,0
395171,0
395172,0
395173,0
395174,0
395176,0
395177,0
395180,0
395182,0
395188,0
395193,0
395194,0
395197,0
395199,0
395200,0
395202,0
395203,0
395205,0
395206,0
395208,0
395217,0
395221,0
395223,0
395224,0
395226,0
395227,0
395228,0
395231,0
395232,0
395237,0
395241,0
395243,0
395244,0
395247,0
395248,0
395249,0
395250,0
395251,0
395252,0
395256,0
395258,0
395259,0
395260,0
395261,0
395262,0
395264,0
395265,0
395266,0
395270,0
395273,0
395276,0
395277,0
395278,0
395279,0
395282,0
395283,0
395284,0
395285,0
395286,0
395288,0
395289,0
395290,0
395292,0
395295,0
395296,0
395297,0
395298,0
